period,biz_line_id,branch_id,product_type,customer_segment,actual_revenue,actual_direct_cost,actual_allocated_expense,actual_profit,actual_trade_volume,actual_commission_rate
2025-10,BROKERAGE,B002,BOND,INSTITUTION,1023546.34,235415.66,409418.54,378712.15,7085287796.88,0.00014446
2025-10,BROKERAGE,B002,ETF,INSTITUTION,2175035.98,500258.28,870014.39,804763.31,13220110157.59,0.00016452
2025-10,BROKERAGE,B003,STOCK,RETAIL,12975800.44,2984434.1,3114192.11,6877174.24,36594267910.44,0.00035459
2025-10,BROKERAGE,B003,FUND,RETAIL,3803251.85,874747.93,912780.44,2015723.48,11917673457.42,0.00031913
2025-10,BROKERAGE,B003,BOND,RETAIL,1789765.58,411646.08,429543.74,948575.76,7010396151.43,0.0002553
2025-10,BROKERAGE,B003,ETF,RETAIL,3803251.85,874747.93,912780.44,2015723.48,13080373306.93,0.00029076
2025-10,BROKERAGE,B003,STOCK,HNW,5792768.06,1332336.65,1390264.33,3070167.07,18769856261.06,0.00030862
2025-10,BROKERAGE,B003,FUND,HNW,1697880.29,390512.47,407491.27,899876.55,6112788437.51,0.00027776
2025-10,BROKERAGE,B003,BOND,HNW,799002.49,183770.57,191760.6,423471.32,3595757904.42,0.00022221
2025-10,BROKERAGE,B003,ETF,HNW,1697880.29,390512.47,407491.27,899876.55,6709158041.17,0.00025307
2025-10,BROKERAGE,B003,STOCK,INSTITUTION,3874203.28,891066.75,929808.79,2053327.74,16937918289.98,0.00022873
2025-10,BROKERAGE,B003,FUND,INSTITUTION,1135542.34,261174.74,272530.16,601837.44,5516180286.01,0.00020586
2025-10,BROKERAGE,B003,BOND,INSTITUTION,534372.87,122905.76,128249.49,283217.62,3244811932.95,0.00016469
2025-10,BROKERAGE,B003,ETF,INSTITUTION,1135542.34,261174.74,272530.16,601837.44,6054344216.35,0.00018756
2025-10,BROKERAGE,B004,STOCK,RETAIL,9981384.96,2295718.54,2395532.39,5290134.03,26741965011.48,0.00037325
2025-10,BROKERAGE,B004,FUND,RETAIL,2925578.35,672883.02,702138.8,1550556.53,8709069065.04,0.00033592
2025-10,BROKERAGE,B004,BOND,RETAIL,1376742.75,316650.83,330418.26,729673.66,5122981802.96,0.00026874
2025-10,BROKERAGE,B004,ETF,RETAIL,2925578.35,672883.02,702138.8,1550556.53,9558734339.68,0.00030606
2025-10,BROKERAGE,B004,STOCK,HNW,4455975.43,1024874.35,1069434.1,2361666.98,13716433421.54,0.00032486
2025-10,BROKERAGE,B004,FUND,HNW,1306061.76,300394.21,313454.82,692212.73,4467037704.33,0.00029238
2025-10,BROKERAGE,B004,BOND,HNW,614617.3,141361.98,147508.15,325747.17,2627669237.84,0.0002339
2025-10,BROKERAGE,B004,ETF,HNW,1306061.76,300394.21,313454.82,692212.73,4902846260.85,0.00026639
2025-10,BROKERAGE,B004,STOCK,INSTITUTION,2980156.37,685435.96,715237.53,1579482.87,12377709519.6,0.00024077
2025-10,BROKERAGE,B004,FUND,INSTITUTION,873494.11,200903.64,209638.59,462951.88,4031054824.39,0.00021669
2025-10,BROKERAGE,B004,BOND,INSTITUTION,411056.05,94542.89,98653.45,217859.71,2371208720.23,0.00017335
2025-10,BROKERAGE,B004,ETF,INSTITUTION,873494.11,200903.64,209638.59,462951.88,4424328465.79,0.00019743
2025-10,BROKERAGE,B005,STOCK,RETAIL,8983246.46,2066146.69,2155979.15,4761120.62,24067768510.33,0.00037325
2025-10,BROKERAGE,B005,FUND,RETAIL,2633020.51,605594.72,631924.92,1395500.87,7838162158.54,0.00033592
2025-10,BROKERAGE,B005,BOND,RETAIL,1239068.48,284985.75,297376.43,656706.29,4610683622.67,0.00026874
2025-10,BROKERAGE,B005,ETF,RETAIL,2633020.51,605594.72,631924.92,1395500.87,8602860905.71,0.00030606
2025-10,BROKERAGE,B005,STOCK,HNW,4010377.88,922386.91,962490.69,2125500.28,12344790079.39,0.00032486
2025-10,BROKERAGE,B005,FUND,HNW,1175455.59,270354.78,282109.34,622991.46,4020333933.9,0.00029238
2025-10,BROKERAGE,B005,BOND,HNW,553155.57,127225.78,132757.34,293172.45,2364902314.06,0.0002339
2025-10,BROKERAGE,B005,ETF,HNW,1175455.59,270354.78,282109.34,622991.46,4412561634.77,0.00026639
2025-10,BROKERAGE,B005,STOCK,INSTITUTION,2682140.73,616892.37,643713.77,1421534.59,11139938567.64,0.00024077
2025-10,BROKERAGE,B005,FUND,INSTITUTION,786144.7,180813.28,188674.73,416656.69,3627949341.95,0.00021669
2025-10,BROKERAGE,B005,BOND,INSTITUTION,369950.45,85088.6,88788.11,196073.74,2134087848.21,0.00017335
2025-10,BROKERAGE,B005,ETF,INSTITUTION,786144.7,180813.28,188674.73,416656.69,3981895619.21,0.00019743
2025-10,BROKERAGE,B006,STOCK,RETAIL,7985107.97,1836574.83,2395532.39,3753000.74,21393572009.18,0.00037325
2025-10,BROKERAGE,B006,FUND,RETAIL,2340462.68,538306.42,702138.8,1100017.46,6967255252.03,0.00033592
2025-10,BROKERAGE,B006,BOND,RETAIL,1101394.2,253320.67,330418.26,517655.27,4098385442.37,0.00026874
2025-10,BROKERAGE,B006,ETF,RETAIL,2340462.68,538306.42,702138.8,1100017.46,7646987471.74,0.00030606
2025-10,BROKERAGE,B006,STOCK,HNW,3564780.34,819899.48,1069434.1,1675446.76,10973146737.23,0.00032486
2025-10,BROKERAGE,B006,FUND,HNW,1044849.41,240315.36,313454.82,491079.22,3573630163.47,0.00029238
2025-10,BROKERAGE,B006,BOND,HNW,491693.84,113089.58,147508.15,231096.1,2102135390.27,0.0002339
2025-10,BROKERAGE,B006,ETF,HNW,1044849.41,240315.36,313454.82,491079.22,3922277008.68,0.00026639
2025-10,BROKERAGE,B006,STOCK,INSTITUTION,2384125.09,548348.77,715237.53,1120538.79,9902167615.68,0.00024077
2025-10,BROKERAGE,B006,FUND,INSTITUTION,698795.29,160722.92,209638.59,328433.78,3224843859.51,0.00021669
2025-10,BROKERAGE,B006,BOND,INSTITUTION,328844.84,75634.31,98653.45,154557.07,1896966976.18,0.00017335
2025-10,BROKERAGE,B006,ETF,INSTITUTION,698795.29,160722.92,209638.59,328433.78,3539462772.64,0.00019743
2025-10,BROKERAGE,B007,STOCK,RETAIL,10979523.45,2525290.39,2635085.63,5819147.43,29416161512.62,0.00037325
2025-10,BROKERAGE,B007,FUND,RETAIL,3218136.18,740171.32,772352.68,1705612.18,9579975971.54,0.00033592
2025-10,BROKERAGE,B007,BOND,RETAIL,1514417.03,348315.92,363460.09,802641.02,5635279983.26,0.00026874
2025-10,BROKERAGE,B007,ETF,RETAIL,3218136.18,740171.32,772352.68,1705612.18,10514607773.65,0.00030606
2025-10,BROKERAGE,B007,STOCK,HNW,4901572.97,1127361.78,1176377.51,2597833.67,15088076763.69,0.00032486
2025-10,BROKERAGE,B007,FUND,HNW,1436667.94,330433.63,344800.31,761434.01,4913741474.77,0.00029238
2025-10,BROKERAGE,B007,BOND,HNW,676079.03,155498.18,162258.97,358321.89,2890436161.63,0.0002339
2025-10,BROKERAGE,B007,ETF,HNW,1436667.94,330433.63,344800.31,761434.01,5393130886.94,0.00026639
2025-10,BROKERAGE,B007,STOCK,INSTITUTION,3278172.0,753979.56,786761.28,1737431.16,13615480471.56,0.00024077
2025-10,BROKERAGE,B007,FUND,INSTITUTION,960843.52,220994.01,230602.44,509247.06,4434160306.83,0.00021669
2025-10,BROKERAGE,B007,BOND,INSTITUTION,452161.66,103997.18,108518.8,239645.68,2608329592.25,0.00017335
2025-10,BROKERAGE,B007,ETF,INSTITUTION,960843.52,220994.01,230602.44,509247.06,4866761312.37,0.00019743
2025-10,BROKERAGE,B008,STOCK,RETAIL,6986969.47,1607002.98,1676872.67,3703093.82,18719375508.03,0.00037325
2025-10,BROKERAGE,B008,FUND,RETAIL,2047904.84,471018.11,491497.16,1085389.57,6096348345.53,0.00033592
2025-10,BROKERAGE,B008,BOND,RETAIL,963719.93,221655.58,231292.78,510771.56,3586087262.08,0.00026874
2025-10,BROKERAGE,B008,ETF,RETAIL,2047904.84,471018.11,491497.16,1085389.57,6691114037.77,0.00030606
2025-10,BROKERAGE,B008,STOCK,HNW,3119182.8,717412.04,748603.87,1653166.88,9601503395.08,0.00032486
2025-10,BROKERAGE,B008,FUND,HNW,914243.23,210275.94,219418.38,484548.91,3126926393.03,0.00029238
2025-10,BROKERAGE,B008,BOND,HNW,430232.11,98953.39,103255.71,228023.02,1839368466.49,0.0002339
2025-10,BROKERAGE,B008,ETF,HNW,914243.23,210275.94,219418.38,484548.91,3431992382.6,0.00026639
2025-10,BROKERAGE,B008,STOCK,INSTITUTION,2086109.46,479805.17,500666.27,1105638.01,8664396663.72,0.00024077
2025-10,BROKERAGE,B008,FUND,INSTITUTION,611445.88,140632.55,146747.01,324066.31,2821738377.07,0.00021669
2025-10,BROKERAGE,B008,BOND,INSTITUTION,287739.24,66180.02,69057.42,152501.79,1659846104.16,0.00017335
2025-10,BROKERAGE,B008,ETF,INSTITUTION,611445.88,140632.55,146747.01,324066.31,3097029926.06,0.00019743
2025-10,BROKERAGE,B009,STOCK,RETAIL,4990692.48,1147859.27,1497207.74,2345625.46,13370982505.74,0.00037325
2025-10,BROKERAGE,B009,FUND,RETAIL,1462789.17,336441.51,438836.75,687510.91,4354534532.52,0.00033592
2025-10,BROKERAGE,B009,BOND,RETAIL,688371.38,158325.42,206511.41,323534.55,2561490901.48,0.00026874
2025-10,BROKERAGE,B009,ETF,RETAIL,1462789.17,336441.51,438836.75,687510.91,4779367169.84,0.00030606
2025-10,BROKERAGE,B009,STOCK,HNW,2227987.71,512437.17,668396.31,1047154.23,6858216710.77,0.00032486
2025-10,BROKERAGE,B009,FUND,HNW,653030.88,150197.1,195909.26,306924.51,2233518852.17,0.00029238
2025-10,BROKERAGE,B009,BOND,HNW,307308.65,70680.99,92192.6,144435.07,1313834618.92,0.0002339
2025-10,BROKERAGE,B009,ETF,HNW,653030.88,150197.1,195909.26,306924.51,2451423130.43,0.00026639
2025-10,BROKERAGE,B009,STOCK,INSTITUTION,1490078.18,342717.98,447023.45,700336.75,6188854759.8,0.00024077
2025-10,BROKERAGE,B009,FUND,INSTITUTION,436747.05,100451.82,131024.12,205271.12,2015527412.2,0.00021669
2025-10,BROKERAGE,B009,BOND,INSTITUTION,205528.03,47271.45,61658.41,96598.17,1185604360.11,0.00017335
2025-10,BROKERAGE,B009,ETF,INSTITUTION,436747.05,100451.82,131024.12,205271.12,2212164232.9,0.00019743
2025-10,IB,B001,IB_PROJECT,INSTITUTION,5260945.06,1999159.12,1157407.91,2104378.02,0.0,0.0
2025-10,IB,B002,IB_PROJECT,INSTITUTION,7716052.75,2932100.05,2932100.05,1851852.66,0.0,0.0
2025-10,IB,B003,IB_PROJECT,INSTITUTION,4559485.72,1732604.57,1003086.86,1823794.29,0.0,0.0
2025-10,IB,B004,IB_PROJECT,INSTITUTION,3507296.71,1332772.75,771605.28,1402918.68,0.0,0.0
2025-10,IB,B005,IB_PROJECT,INSTITUTION,3156567.04,1199495.47,694444.75,1262626.81,0.0,0.0
2025-10,IB,B006,IB_PROJECT,INSTITUTION,2805837.37,1066218.2,617284.22,1122334.95,0.0,0.0
2025-10,IB,B007,IB_PROJECT,INSTITUTION,3858026.38,1466050.02,848765.8,1543210.55,0.0,0.0
2025-10,IB,B008,IB_PROJECT,INSTITUTION,2455107.69,932940.92,540123.69,982043.08,0.0,0.0
2025-10,IB,B009,IB_PROJECT,INSTITUTION,1753648.35,666386.37,385802.64,701459.34,0.0,0.0
2025-10,ASSET_MGMT,B001,ASSET_MGMT_PLAN,HNW,5819526.91,1687662.8,1396686.46,2735177.65,0.0,0.0
2025-10,ASSET_MGMT,B002,ASSET_MGMT_PLAN,HNW,8535306.14,2475238.78,3414122.46,2645944.9,0.0,0.0
2025-10,ASSET_MGMT,B003,ASSET_MGMT_PLAN,HNW,5043589.99,1462641.1,1210461.6,2370487.3,0.0,0.0
2025-10,ASSET_MGMT,B004,ASSET_MGMT_PLAN,HNW,3879684.61,1125108.54,931124.31,1823451.77,0.0,0.0
2025-10,ASSET_MGMT,B005,ASSET_MGMT_PLAN,HNW,3491716.15,1012597.68,838011.88,1641106.59,0.0,0.0
2025-10,ASSET_MGMT,B006,ASSET_MGMT_PLAN,HNW,3103747.69,900086.83,744899.44,1458761.41,0.0,0.0
2025-10,ASSET_MGMT,B007,ASSET_MGMT_PLAN,HNW,4267653.07,1237619.39,1024236.74,2005796.94,0.0,0.0
2025-10,ASSET_MGMT,B008,ASSET_MGMT_PLAN,HNW,2715779.23,787575.98,651787.01,1276416.24,0.0,0.0
2025-10,ASSET_MGMT,B009,ASSET_MGMT_PLAN,HNW,1939842.3,562554.27,465562.15,911725.88,0.0,0.0
2025-10,PROPRIETARY,B001,PROPRIETARY_BOOK,INSTITUTION,28738722.53,2299097.8,2873872.25,23565752.48,0.0,0.0
2025-10,PROPRIETARY,B002,PROPRIETARY_BOOK,INSTITUTION,42150126.38,3372010.11,10959032.86,27819083.41,0.0,0.0
2025-10,PROPRIETARY,B003,PROPRIETARY_BOOK,INSTITUTION,24906892.86,1992551.43,2490689.29,20423652.15,0.0,0.0
2025-10,PROPRIETARY,B004,PROPRIETARY_BOOK,INSTITUTION,19159148.35,1532731.87,1915914.84,15710501.65,0.0,0.0
2025-10,PROPRIETARY,B005,PROPRIETARY_BOOK,INSTITUTION,17243233.52,1379458.68,1724323.35,14139451.49,0.0,0.0
2025-10,PROPRIETARY,B006,PROPRIETARY_BOOK,INSTITUTION,15327318.68,1226185.49,1532731.87,12568401.32,0.0,0.0
2025-10,PROPRIETARY,B007,PROPRIETARY_BOOK,INSTITUTION,21075063.19,1686005.06,2107506.32,17281551.82,0.0,0.0
2025-10,PROPRIETARY,B008,PROPRIETARY_BOOK,INSTITUTION,13411403.85,1072912.31,1341140.38,10997351.16,0.0,0.0
2025-10,PROPRIETARY,B009,PROPRIETARY_BOOK,INSTITUTION,9579574.18,766365.93,957957.42,7855250.83,0.0,0.0
2025-10,MARGIN,B001,MARGIN_FINANCING,HNW,25707771.01,4627398.78,4627398.78,16452973.45,324593068353.81,7.92e-05
2025-10,MARGIN,B002,MARGIN_FINANCING,HNW,37704730.82,6786851.55,12819608.48,18098270.79,476069833585.59,7.92e-05
2025-10,MARGIN,B003,MARGIN_FINANCING,HNW,22280068.21,4010412.28,4010412.28,14259243.66,281313992573.3,7.92e-05
2025-10,MARGIN,B004,MARGIN_FINANCING,HNW,17138514.01,3084932.52,3084932.52,10968648.97,216395378902.54,7.92e-05
2025-10,MARGIN,B005,MARGIN_FINANCING,HNW,15424662.61,2776439.27,2776439.27,9871784.07,194755841012.29,7.92e-05
2025-10,MARGIN,B006,MARGIN_FINANCING,HNW,13710811.21,2467946.02,2467946.02,8774919.17,173116303122.03,7.92e-05
2025-10,MARGIN,B007,MARGIN_FINANCING,HNW,18852365.41,3393425.77,3393425.77,12065513.86,238034916792.79,7.92e-05
2025-10,MARGIN,B008,MARGIN_FINANCING,HNW,11996959.81,2159452.77,2159452.77,7678054.28,151476765231.78,7.92e-05
2025-10,MARGIN,B009,MARGIN_FINANCING,HNW,8569257.0,1542466.26,1542466.26,5484324.48,108197689451.27,7.92e-05
2025-10,WEALTH,B001,WEALTH_PRODUCT,HNW,9046429.98,3799500.59,3075786.19,2171143.19,0.0,0.0
2025-10,WEALTH,B002,WEALTH_PRODUCT,HNW,13268097.3,5572600.87,6634048.65,1061447.78,0.0,0.0
2025-10,WEALTH,B003,WEALTH_PRODUCT,HNW,6272191.45,2634320.41,2132545.09,1505325.95,0.0,0.0
2025-10,WEALTH,B004,WEALTH_PRODUCT,HNW,4824762.65,2026400.32,1640419.3,1157943.04,0.0,0.0
2025-10,WEALTH,B005,WEALTH_PRODUCT,HNW,5427857.99,2279700.35,1845471.72,1302685.92,0.0,0.0
2025-10,WEALTH,B006,WEALTH_PRODUCT,HNW,3859810.12,1621120.25,1312335.44,926354.43,0.0,0.0
2025-10,WEALTH,B007,WEALTH_PRODUCT,HNW,5307238.92,2229040.35,1804461.23,1273737.34,0.0,0.0
2025-10,WEALTH,B008,WEALTH_PRODUCT,HNW,3377333.86,1418480.22,1148293.51,810560.13,0.0,0.0
2025-10,WEALTH,B009,WEALTH_PRODUCT,HNW,2412381.33,1013200.16,820209.65,578971.52,0.0,0.0
2025-10,HQ,B001,HQ_SERVICE,INSTITUTION,9900000.0,6435000.0,7128000.0,-3663000.0,0.0,0.0
2025-10,HQ,B002,HQ_SERVICE,INSTITUTION,14520000.0,9438000.0,12777600.0,-7695600.0,0.0,0.0
2025-10,HQ,B003,HQ_SERVICE,INSTITUTION,8580000.0,5577000.0,6177600.0,-3174600.0,0.0,0.0
2025-10,HQ,B004,HQ_SERVICE,INSTITUTION,6600000.0,4290000.0,4752000.0,-2442000.0,0.0,0.0
2025-10,HQ,B005,HQ_SERVICE,INSTITUTION,5940000.0,3861000.0,4276800.0,-2197800.0,0.0,0.0
2025-10,HQ,B006,HQ_SERVICE,INSTITUTION,5280000.0,3432000.0,3801600.0,-1953600.0,0.0,0.0
2025-10,HQ,B007,HQ_SERVICE,INSTITUTION,7260000.0,4719000.0,5227200.0,-2686200.0,0.0,0.0
2025-10,HQ,B008,HQ_SERVICE,INSTITUTION,4620000.0,3003000.0,3326400.0,-1709400.0,0.0,0.0
2025-10,HQ,B009,HQ_SERVICE,INSTITUTION,3300000.0,2145000.0,2376000.0,-1221000.0,0.0,0.0
2025-11,BROKERAGE,B001,STOCK,RETAIL,16503312.63,3795761.9,3960795.03,8746755.69,44215408058.75,0.00037325
2025-11,BROKERAGE,B001,FUND,RETAIL,4837177.84,1112550.9,1160922.68,2563704.25,14399653965.49,0.00033592
2025-11,BROKERAGE,B001,BOND,RETAIL,2276318.98,523553.37,546316.56,1206449.06,8470384685.58,0.00026874
2025-11,BROKERAGE,B001,ETF,RETAIL,4837177.84,1112550.9,1160922.68,2563704.25,15804498254.81,0.00030606
2025-11,BROKERAGE,B001,STOCK,HNW,7367550.28,1694536.56,1768212.07,3904801.65,22678875714.02,0.00032486
2025-11,BROKERAGE,B001,FUND,HNW,2159454.39,496674.51,518269.05,1144510.83,7385840749.78,0.00029238
2025-11,BROKERAGE,B001,BOND,HNW,1016213.83,233729.18,243891.32,538593.33,4344612205.75,0.0002339
2025-11,BROKERAGE,B001,ETF,HNW,2159454.39,496674.51,518269.05,1144510.83,8106410579.02,0.00026639
2025-11,BROKERAGE,B001,STOCK,INSTITUTION,4927417.63,1133306.05,1182580.23,2611531.34,20465417444.34,0.00024077
2025-11,BROKERAGE,B001,FUND,INSTITUTION,1444243.1,332175.91,346618.34,765448.84,6664982692.6,0.00021669
2025-11,BROKERAGE,B001,BOND,INSTITUTION,679643.81,156318.08,163114.51,360211.22,3920578054.47,0.00017335
2025-11,BROKERAGE,B001,ETF,INSTITUTION,1444243.1,332175.91,346618.34,765448.84,7315224906.51,0.00019743
2025-11,BROKERAGE,B002,STOCK,RETAIL,25969075.74,5972887.42,10387630.29,9608558.02,88078536621.45,0.00029484
2025-11,BROKERAGE,B002,FUND,RETAIL,7611625.65,1750673.9,3044650.26,2816301.49,28684580892.04,0.00026536
2025-11,BROKERAGE,B002,BOND,RETAIL,3581941.48,823846.54,1432776.59,1325318.35,16873282877.67,0.00021228
2025-11,BROKERAGE,B002,ETF,RETAIL,7611625.65,1750673.9,3044650.26,2816301.49,31483076588.83,0.00024177
2025-11,BROKERAGE,B002,STOCK,HNW,11593337.38,2666467.6,4637334.95,4289534.83,45177060957.05,0.00025662
2025-11,BROKERAGE,B002,FUND,HNW,3398047.16,781550.85,1359218.87,1257277.45,14712835943.87,0.00023096
2025-11,BROKERAGE,B002,BOND,HNW,1599081.02,367788.63,639632.41,591659.98,8654609378.75,0.00018477
2025-11,BROKERAGE,B002,ETF,HNW,3398047.16,781550.85,1359218.87,1257277.45,16148234572.54,0.00021043
2025-11,BROKERAGE,B002,STOCK,INSTITUTION,8179647.34,1881318.89,3271858.94,3026469.52,40767779807.64,0.00020064
2025-11,BROKERAGE,B002,FUND,INSTITUTION,2397482.84,551421.05,958993.14,887068.65,13276863155.75,0.00018058
2025-11,BROKERAGE,B002,BOND,INSTITUTION,1128227.22,259492.26,451290.89,417444.07,7809919503.38,0.00014446
2025-11,BROKERAGE,B002,ETF,INSTITUTION,2397482.84,551421.05,958993.14,887068.65,14572166878.26,0.00016452
2025-11,BROKERAGE,B003,STOCK,RETAIL,14302870.94,3289660.32,3432689.03,7580521.6,40336863492.19,0.00035459
2025-11,BROKERAGE,B003,FUND,RETAIL,4192220.79,964210.78,1006132.99,2221877.02,13136526424.66,0.00031913
2025-11,BROKERAGE,B003,BOND,RETAIL,1972809.79,453746.25,473474.35,1045589.19,7727368485.09,0.0002553
2025-11,BROKERAGE,B003,ETF,RETAIL,4192220.79,964210.78,1006132.99,2221877.02,14418138758.77,0.00029076
2025-11,BROKERAGE,B003,STOCK,HNW,6385210.24,1468598.36,1532450.46,3384161.43,20689500651.39,0.00030862
2025-11,BROKERAGE,B003,FUND,HNW,1871527.14,430451.24,449166.51,991909.38,6737959982.25,0.00027776
2025-11,BROKERAGE,B003,BOND,HNW,880718.65,202565.29,211372.48,466780.89,3963505871.91,0.00022221
2025-11,BROKERAGE,B003,ETF,HNW,1871527.14,430451.24,449166.51,991909.38,7395321931.74,0.00025307
2025-11,BROKERAGE,B003,STOCK,INSTITUTION,4270428.61,982198.58,1024902.87,2263327.16,18670205387.81,0.00022873
2025-11,BROKERAGE,B003,FUND,INSTITUTION,1251677.35,287885.79,300402.56,663389.0,6080335087.99,0.00020586
2025-11,BROKERAGE,B003,BOND,INSTITUTION,589024.64,135475.67,141365.91,312183.06,3576667698.82,0.00016469
2025-11,BROKERAGE,B003,ETF,INSTITUTION,1251677.35,287885.79,300402.56,663389.0,6673538511.2,0.00018756
2025-11,BROKERAGE,B004,STOCK,RETAIL,11002208.42,2530507.94,2640530.02,5831170.46,29476938705.83,0.00037325
2025-11,BROKERAGE,B004,FUND,RETAIL,3224785.23,741700.6,773948.45,1709136.17,9599769310.33,0.00033592
2025-11,BROKERAGE,B004,BOND,RETAIL,1517545.99,349035.58,364211.04,804299.37,5646923123.72,0.00026874
2025-11,BROKERAGE,B004,ETF,RETAIL,3224785.23,741700.6,773948.45,1709136.17,10536332169.87,0.00030606
2025-11,BROKERAGE,B004,STOCK,HNW,4911700.19,1129691.04,1178808.04,2603201.1,15119250476.02,0.00032486
2025-11,BROKERAGE,B004,FUND,HNW,1439636.26,331116.34,345512.7,763007.22,4923893833.19,0.00029238
2025-11,BROKERAGE,B004,BOND,HNW,677475.89,155819.45,162594.21,359062.22,2896408137.17,0.0002339
2025-11,BROKERAGE,B004,ETF,HNW,1439636.26,331116.34,345512.7,763007.22,5404273719.35,0.00026639
2025-11,BROKERAGE,B004,STOCK,INSTITUTION,3284945.08,755537.37,788386.82,1741020.89,13643611629.56,0.00024077
2025-11,BROKERAGE,B004,FUND,INSTITUTION,962828.73,221450.61,231078.9,510299.23,4443321795.07,0.00021669
2025-11,BROKERAGE,B004,BOND,INSTITUTION,453095.87,104212.05,108743.01,240140.81,2613718702.98,0.00017335
2025-11,BROKERAGE,B004,ETF,INSTITUTION,962828.73,221450.61,231078.9,510299.23,4876816604.34,0.00019743
2025-11,BROKERAGE,B005,STOCK,RETAIL,9901987.58,2277457.14,2376477.02,5248053.42,26529244835.25,0.00037325
2025-11,BROKERAGE,B005,FUND,RETAIL,2902306.7,667530.54,696553.61,1538222.55,8639792379.3,0.00033592
2025-11,BROKERAGE,B005,BOND,RETAIL,1365791.39,314132.02,327789.93,723869.44,5082230811.35,0.00026874
2025-11,BROKERAGE,B005,ETF,RETAIL,2902306.7,667530.54,696553.61,1538222.55,9482698952.89,0.00030606
2025-11,BROKERAGE,B005,STOCK,HNW,4420530.17,1016721.94,1060927.24,2342880.99,13607325428.41,0.00032486
2025-11,BROKERAGE,B005,FUND,HNW,1295672.64,298004.71,310961.43,686706.5,4431504449.87,0.00029238
2025-11,BROKERAGE,B005,BOND,HNW,609728.3,140237.51,146334.79,323156.0,2606767323.45,0.0002339
2025-11,BROKERAGE,B005,ETF,HNW,1295672.64,298004.71,310961.43,686706.5,4863846347.41,0.00026639
2025-11,BROKERAGE,B005,STOCK,INSTITUTION,2956450.58,679983.63,709548.14,1566918.81,12279250466.6,0.00024077
2025-11,BROKERAGE,B005,FUND,INSTITUTION,866545.86,199305.55,207971.01,459269.31,3998989615.56,0.00021669
2025-11,BROKERAGE,B005,BOND,INSTITUTION,407786.29,93790.85,97868.71,216126.73,2352346832.68,0.00017335
2025-11,BROKERAGE,B005,ETF,INSTITUTION,866545.86,199305.55,207971.01,459269.31,4389134943.91,0.00019743
2025-11,BROKERAGE,B006,STOCK,RETAIL,8801766.73,2024406.35,2640530.02,4136830.37,23581550964.67,0.00037325
2025-11,BROKERAGE,B006,FUND,RETAIL,2579828.18,593360.48,773948.45,1212519.24,7679815448.26,0.00033592
2025-11,BROKERAGE,B006,BOND,RETAIL,1214036.79,279228.46,364211.04,570597.29,4517538498.98,0.00026874
2025-11,BROKERAGE,B006,ETF,RETAIL,2579828.18,593360.48,773948.45,1212519.24,8429065735.9,0.00030606
2025-11,BROKERAGE,B006,STOCK,HNW,3929360.15,903752.83,1178808.04,1846799.27,12095400380.81,0.00032486
2025-11,BROKERAGE,B006,FUND,HNW,1151709.01,264893.07,345512.7,541303.23,3939115066.55,0.00029238
2025-11,BROKERAGE,B006,BOND,HNW,541980.71,124655.56,162594.21,254730.93,2317126509.73,0.0002339
2025-11,BROKERAGE,B006,ETF,HNW,1151709.01,264893.07,345512.7,541303.23,4323418975.48,0.00026639
2025-11,BROKERAGE,B006,STOCK,INSTITUTION,2627956.07,604429.9,788386.82,1235139.35,10914889303.65,0.00024077
2025-11,BROKERAGE,B006,FUND,INSTITUTION,770262.99,177160.49,231078.9,362023.6,3554657436.05,0.00021669
2025-11,BROKERAGE,B006,BOND,INSTITUTION,362476.7,83369.64,108743.01,170364.05,2090974962.38,0.00017335
2025-11,BROKERAGE,B006,ETF,INSTITUTION,770262.99,177160.49,231078.9,362023.6,3901453283.47,0.00019743
2025-11,BROKERAGE,B007,STOCK,RETAIL,12102429.26,2783558.73,2904583.02,6414287.51,32424632576.42,0.00037325
2025-11,BROKERAGE,B007,FUND,RETAIL,3547263.75,815870.66,851343.3,1880049.79,10559746241.36,0.00033592
2025-11,BROKERAGE,B007,BOND,RETAIL,1669300.59,383939.14,400632.14,884729.31,6211615436.09,0.00026874
2025-11,BROKERAGE,B007,ETF,RETAIL,3547263.75,815870.66,851343.3,1880049.79,11589965386.86,0.00030606
2025-11,BROKERAGE,B007,STOCK,HNW,5402870.21,1242660.15,1296688.85,2863521.21,16631175523.62,0.00032486
2025-11,BROKERAGE,B007,FUND,HNW,1583599.89,364227.97,380063.97,839307.94,5416283216.5,0.00029238
2025-11,BROKERAGE,B007,BOND,HNW,745223.48,171401.4,178853.63,394968.44,3186048950.88,0.0002339
2025-11,BROKERAGE,B007,ETF,HNW,1583599.89,364227.97,380063.97,839307.94,5944701091.28,0.00026639
2025-11,BROKERAGE,B007,STOCK,INSTITUTION,3613439.59,831091.11,867225.5,1915122.98,15007972792.51,0.00024077
2025-11,BROKERAGE,B007,FUND,INSTITUTION,1059111.6,243595.67,254186.79,561329.15,4887653974.57,0.00021669
2025-11,BROKERAGE,B007,BOND,INSTITUTION,498405.46,114633.26,119617.31,264154.89,2875090573.28,0.00017335
2025-11,BROKERAGE,B007,ETF,INSTITUTION,1059111.6,243595.67,254186.79,561329.15,5364498264.78,0.00019743
2025-11,BROKERAGE,B008,STOCK,RETAIL,7701545.89,1771355.56,1848371.01,4081819.32,20633857094.08,0.00037325
