period,biz_line_id,branch_id,product_type,customer_segment,budget_revenue,budget_direct_cost,budget_allocated_expense,budget_profit,budget_trade_volume,budget_commission_rate
2025-11,ASSET_MGMT,B001,ASSET_MGMT_PLAN,HNW,6286411.69,1823059.39,1508738.8,2954613.49,0.0,0.0
2025-11,ASSET_MGMT,B002,ASSET_MGMT_PLAN,HNW,9220070.47,2673820.44,2212816.91,4333433.12,0.0,0.0
2025-11,ASSET_MGMT,B003,ASSET_MGMT_PLAN,HNW,5448223.46,1579984.8,1307573.63,2560665.03,0.0,0.0
2025-11,ASSET_MGMT,B004,ASSET_MGMT_PLAN,HNW,4190941.12,1215372.93,1005825.87,1969742.33,0.0,0.0
2025-11,ASSET_MGMT,B005,ASSET_MGMT_PLAN,HNW,3771847.01,1093835.63,905243.28,1772768.1,0.0,0.0
2025-11,ASSET_MGMT,B006,ASSET_MGMT_PLAN,HNW,3352752.9,972298.34,804660.7,1575793.86,0.0,0.0
2025-11,ASSET_MGMT,B007,ASSET_MGMT_PLAN,HNW,4610035.24,1336910.22,1106408.46,2166716.56,0.0,0.0
2025-11,ASSET_MGMT,B008,ASSET_MGMT_PLAN,HNW,2933658.79,850761.05,704078.11,1378819.63,0.0,0.0
2025-11,ASSET_MGMT,B009,ASSET_MGMT_PLAN,HNW,2095470.56,607686.46,502912.93,984871.16,0.0,0.0
2025-11,PROPRIETARY,B001,PROPRIETARY_BOOK,INSTITUTION,31044351.86,2483548.15,3104435.19,25456368.53,0.0,0.0
2025-11,PROPRIETARY,B002,PROPRIETARY_BOOK,INSTITUTION,45531716.07,3642537.29,4553171.61,37336007.17,0.0,0.0
2025-11,PROPRIETARY,B003,PROPRIETARY_BOOK,INSTITUTION,26905104.95,2152408.4,2690510.49,22062186.06,0.0,0.0
2025-11,PROPRIETARY,B004,PROPRIETARY_BOOK,INSTITUTION,20696234.58,1655698.77,2069623.46,16970912.35,0.0,0.0
2025-11,PROPRIETARY,B005,PROPRIETARY_BOOK,INSTITUTION,18626611.12,1490128.89,1862661.11,15273821.12,0.0,0.0
2025-11,PROPRIETARY,B006,PROPRIETARY_BOOK,INSTITUTION,16556987.66,1324559.01,1655698.77,13576729.88,0.0,0.0
2025-11,PROPRIETARY,B007,PROPRIETARY_BOOK,INSTITUTION,22765858.03,1821268.64,2276585.8,18668003.59,0.0,0.0
2025-11,PROPRIETARY,B008,PROPRIETARY_BOOK,INSTITUTION,14487364.2,1158989.14,1448736.42,11879638.65,0.0,0.0
2025-11,PROPRIETARY,B009,PROPRIETARY_BOOK,INSTITUTION,10348117.29,827849.38,1034811.73,8485456.18,0.0,0.0
2025-11,MARGIN,B001,MARGIN_FINANCING,HNW,32526371.52,5854746.87,5854746.87,20816877.77,406579643986.57,0.0
2025-11,MARGIN,B002,MARGIN_FINANCING,HNW,47705344.89,8586962.08,8586962.08,30531420.73,596316811180.3,0.0
2025-11,MARGIN,B003,MARGIN_FINANCING,HNW,28189521.98,5074113.96,5074113.96,18041294.07,352369024788.36,0.0
2025-11,MARGIN,B004,MARGIN_FINANCING,HNW,21684247.68,3903164.58,3903164.58,13877918.51,271053095991.04,0.0
2025-11,MARGIN,B005,MARGIN_FINANCING,HNW,19515822.91,3512848.12,3512848.12,12490126.66,243947786391.94,0.0
2025-11,MARGIN,B006,MARGIN_FINANCING,HNW,17347398.14,3122531.67,3122531.67,11102334.81,216842476792.84,0.0
2025-11,MARGIN,B007,MARGIN_FINANCING,HNW,23852672.45,4293481.04,4293481.04,15265710.37,298158405590.15,0.0
2025-11,MARGIN,B008,MARGIN_FINANCING,HNW,15178973.38,2732215.21,2732215.21,9714542.96,189737167193.73,0.0
2025-11,MARGIN,B009,MARGIN_FINANCING,HNW,10842123.84,1951582.29,1951582.29,6938959.26,135526547995.52,0.0
2025-11,WEALTH,B001,WEALTH_PRODUCT,HNW,8747046.53,2624113.96,2274232.1,3848700.47,0.0,0.0
2025-11,WEALTH,B002,WEALTH_PRODUCT,HNW,12829001.58,3848700.47,3335540.41,5644760.69,0.0,0.0
2025-11,WEALTH,B003,WEALTH_PRODUCT,HNW,6064618.93,1819385.68,1576800.92,2668432.33,0.0,0.0
2025-11,WEALTH,B004,WEALTH_PRODUCT,HNW,4665091.48,1399527.44,1212923.79,2052640.25,0.0,0.0
2025-11,WEALTH,B005,WEALTH_PRODUCT,HNW,5248227.92,1574468.38,1364539.26,2309220.28,0.0,0.0
2025-11,WEALTH,B006,WEALTH_PRODUCT,HNW,3732073.19,1119621.96,970339.03,1642112.2,0.0,0.0
2025-11,WEALTH,B007,WEALTH_PRODUCT,HNW,5131600.63,1539480.19,1334216.16,2257904.28,0.0,0.0
2025-11,WEALTH,B008,WEALTH_PRODUCT,HNW,3265564.04,979669.21,849046.65,1436848.18,0.0,0.0
2025-11,WEALTH,B009,WEALTH_PRODUCT,HNW,2332545.74,699763.72,606461.89,1026320.13,0.0,0.0
2025-11,HQ,B001,HQ_SERVICE,INSTITUTION,10476000.0,6809400.0,7542720.0,-3876120.0,0.0,0.0
2025-11,HQ,B002,HQ_SERVICE,INSTITUTION,15364800.0,9987120.0,11062656.0,-5684976.0,0.0,0.0
2025-11,HQ,B003,HQ_SERVICE,INSTITUTION,9079200.0,5901480.0,6537024.0,-3359304.0,0.0,0.0
2025-11,HQ,B004,HQ_SERVICE,INSTITUTION,6984000.0,4539600.0,5028480.0,-2584080.0,0.0,0.0
2025-11,HQ,B005,HQ_SERVICE,INSTITUTION,6285600.0,4085640.0,4525632.0,-2325672.0,0.0,0.0
2025-11,HQ,B006,HQ_SERVICE,INSTITUTION,5587200.0,3631680.0,4022784.0,-2067264.0,0.0,0.0
2025-11,HQ,B007,HQ_SERVICE,INSTITUTION,7682400.0,4993560.0,5531328.0,-2842488.0,0.0,0.0
2025-11,HQ,B008,HQ_SERVICE,INSTITUTION,4888800.0,3177720.0,3519936.0,-1808856.0,0.0,0.0
2025-11,HQ,B009,HQ_SERVICE,INSTITUTION,3492000.0,2269800.0,2514240.0,-1292040.0,0.0,0.0
2025-12,BROKERAGE,B001,STOCK,RETAIL,65801641.89,15134377.63,15792394.05,34874870.2,182782338576.05,0.00036
2025-12,BROKERAGE,B002,STOCK,RETAIL,113880708.23,26192562.89,27331369.97,60356775.36,379602360754.73,0.0003
2025-12,BROKERAGE,B003,STOCK,RETAIL,57028089.64,13116460.62,13686741.51,30224887.51,166748800104.46,0.000342
2025-12,BROKERAGE,B004,STOCK,RETAIL,43867761.26,10089585.09,10528262.7,23249913.47,121854892384.03,0.00036
2025-12,BROKERAGE,B005,STOCK,RETAIL,39480985.13,9080626.58,9475436.43,20924922.12,109669403145.63,0.00036
2025-12,BROKERAGE,B006,STOCK,RETAIL,35094209.01,8071668.07,8422610.16,18599930.77,97483913907.22,0.00036
2025-12,BROKERAGE,B007,STOCK,RETAIL,48254537.38,11098543.6,11581088.97,25574904.81,134040381622.43,0.00036
2025-12,BROKERAGE,B008,STOCK,RETAIL,30707432.88,7062709.56,7369783.89,16274939.43,85298424668.82,0.00036
2025-12,BROKERAGE,B009,STOCK,RETAIL,21933880.63,5044792.54,5264131.35,11624956.73,60927446192.02,0.00036
2025-12,IB,B001,IB_PROJECT,INSTITUTION,6404004.94,2433521.88,1408881.09,2561601.98,0.0,0.0
2025-12,IB,B002,IB_PROJECT,INSTITUTION,9392540.58,3569165.42,2066358.93,3757016.23,0.0,0.0
2025-12,IB,B003,IB_PROJECT,INSTITUTION,5550137.62,2109052.29,1221030.28,2220055.05,0.0,0.0
2025-12,IB,B004,IB_PROJECT,INSTITUTION,4269336.63,1622347.92,939254.06,1707734.65,0.0,0.0
2025-12,IB,B005,IB_PROJECT,INSTITUTION,3842402.96,1460113.13,845328.65,1536961.19,0.0,0.0
2025-12,IB,B006,IB_PROJECT,INSTITUTION,3415469.3,1297878.33,751403.25,1366187.72,0.0,0.0
2025-12,IB,B007,IB_PROJECT,INSTITUTION,4696270.29,1784582.71,1033179.46,1878508.12,0.0,0.0
2025-12,IB,B008,IB_PROJECT,INSTITUTION,2988535.64,1135643.54,657477.84,1195414.26,0.0,0.0
2025-12,IB,B009,IB_PROJECT,INSTITUTION,2134668.31,811173.96,469627.03,853867.33,0.0,0.0
2025-12,ASSET_MGMT,B001,ASSET_MGMT_PLAN,HNW,6740070.26,1954620.38,1617616.86,3167833.02,0.0,0.0
2025-12,ASSET_MGMT,B002,ASSET_MGMT_PLAN,HNW,9885436.38,2866776.55,2372504.73,4646155.1,0.0,0.0
2025-12,ASSET_MGMT,B003,ASSET_MGMT_PLAN,HNW,5841394.23,1694004.33,1401934.61,2745455.29,0.0,0.0
2025-12,ASSET_MGMT,B004,ASSET_MGMT_PLAN,HNW,4493380.17,1303080.25,1078411.24,2111888.68,0.0,0.0
2025-12,ASSET_MGMT,B005,ASSET_MGMT_PLAN,HNW,4044042.16,1172772.23,970570.12,1900699.81,0.0,0.0
2025-12,ASSET_MGMT,B006,ASSET_MGMT_PLAN,HNW,3594704.14,1042464.2,862728.99,1689510.95,0.0,0.0
2025-12,ASSET_MGMT,B007,ASSET_MGMT_PLAN,HNW,4942718.19,1433388.28,1186252.37,2323077.55,0.0,0.0
2025-12,ASSET_MGMT,B008,ASSET_MGMT_PLAN,HNW,3145366.12,912156.18,754887.87,1478322.08,0.0,0.0
2025-12,ASSET_MGMT,B009,ASSET_MGMT_PLAN,HNW,2246690.09,651540.13,539205.62,1055944.34,0.0,0.0
2025-12,PROPRIETARY,B001,PROPRIETARY_BOOK,INSTITUTION,33284665.91,2662773.27,3328466.59,27293426.05,0.0,0.0
2025-12,PROPRIETARY,B002,PROPRIETARY_BOOK,INSTITUTION,48817510.01,3905400.8,4881751.0,40030358.21,0.0,0.0
2025-12,PROPRIETARY,B003,PROPRIETARY_BOOK,INSTITUTION,28846710.46,2307736.84,2884671.05,23654302.58,0.0,0.0
2025-12,PROPRIETARY,B004,PROPRIETARY_BOOK,INSTITUTION,22189777.28,1775182.18,2218977.73,18195617.37,0.0,0.0
2025-12,PROPRIETARY,B005,PROPRIETARY_BOOK,INSTITUTION,19970799.55,1597663.96,1997079.95,16376055.63,0.0,0.0
2025-12,PROPRIETARY,B006,PROPRIETARY_BOOK,INSTITUTION,17751821.82,1420145.75,1775182.18,14556493.89,0.0,0.0
2025-12,PROPRIETARY,B007,PROPRIETARY_BOOK,INSTITUTION,24408755.0,1952700.4,2440875.5,20015179.1,0.0,0.0
2025-12,PROPRIETARY,B008,PROPRIETARY_BOOK,INSTITUTION,15532844.09,1242627.53,1553284.41,12736932.16,0.0,0.0
2025-12,PROPRIETARY,B009,PROPRIETARY_BOOK,INSTITUTION,11094888.64,887591.09,1109488.86,9097808.68,0.0,0.0
2025-12,MARGIN,B001,MARGIN_FINANCING,HNW,34873635.44,6277254.38,6277254.38,22319126.68,435920443037.14,0.0
2025-12,MARGIN,B002,MARGIN_FINANCING,HNW,51147998.65,9206639.76,9206639.76,32734719.14,639349983121.14,0.0
2025-12,MARGIN,B003,MARGIN_FINANCING,HNW,30223817.38,5440287.13,5440287.13,19343243.13,377797717298.86,0.0
2025-12,MARGIN,B004,MARGIN_FINANCING,HNW,23249090.3,4184836.25,4184836.25,14879417.79,290613628691.43,0.0
2025-12,MARGIN,B005,MARGIN_FINANCING,HNW,20924181.27,3766352.63,3766352.63,13391476.01,261552265822.29,0.0
2025-12,MARGIN,B006,MARGIN_FINANCING,HNW,18599272.24,3347869.0,3347869.0,11903534.23,232490902953.14,0.0
2025-12,MARGIN,B007,MARGIN_FINANCING,HNW,25573999.32,4603319.88,4603319.88,16367359.57,319674991560.57,0.0
2025-12,MARGIN,B008,MARGIN_FINANCING,HNW,16274363.21,2929385.38,2929385.38,10415592.45,203429540084.0,0.0
2025-12,MARGIN,B009,MARGIN_FINANCING,HNW,11624545.15,2092418.13,2092418.13,7439708.89,145306814345.71,0.0
2025-12,WEALTH,B001,WEALTH_PRODUCT,HNW,9378276.69,2813483.01,2438351.94,4126441.74,0.0,0.0
2025-12,WEALTH,B002,WEALTH_PRODUCT,HNW,13754805.81,4126441.74,3576249.51,6052114.56,0.0,0.0
2025-12,WEALTH,B003,WEALTH_PRODUCT,HNW,6502271.84,1950681.55,1690590.68,2860999.61,0.0,0.0
2025-12,WEALTH,B004,WEALTH_PRODUCT,HNW,5001747.57,1500524.27,1300454.37,2200768.93,0.0,0.0
2025-12,WEALTH,B005,WEALTH_PRODUCT,HNW,5626966.01,1688089.8,1463011.16,2475865.05,0.0,0.0
2025-12,WEALTH,B006,WEALTH_PRODUCT,HNW,4001398.06,1200419.42,1040363.49,1760615.14,0.0,0.0
2025-12,WEALTH,B007,WEALTH_PRODUCT,HNW,5501922.33,1650576.7,1430499.8,2420845.82,0.0,0.0
2025-12,WEALTH,B008,WEALTH_PRODUCT,HNW,3501223.3,1050366.99,910318.06,1540538.25,0.0,0.0
2025-12,WEALTH,B009,WEALTH_PRODUCT,HNW,2500873.78,750262.14,650227.18,1100384.47,0.0,0.0
2025-12,HQ,B001,HQ_SERVICE,INSTITUTION,11232000.0,7300800.0,8087040.0,-4155840.0,0.0,0.0
2025-12,HQ,B002,HQ_SERVICE,INSTITUTION,16473600.0,10707840.0,11860992.0,-6095232.0,0.0,0.0
2025-12,HQ,B003,HQ_SERVICE,INSTITUTION,9734400.0,6327360.0,7008768.0,-3601728.0,0.0,0.0
2025-12,HQ,B004,HQ_SERVICE,INSTITUTION,7488000.0,4867200.0,5391360.0,-2770560.0,0.0,0.0
2025-12,HQ,B005,HQ_SERVICE,INSTITUTION,6739200.0,4380480.0,4852224.0,-2493504.0,0.0,0.0
2025-12,HQ,B006,HQ_SERVICE,INSTITUTION,5990400.0,3893760.0,4313088.0,-2216448.0,0.0,0.0
2025-12,HQ,B007,HQ_SERVICE,INSTITUTION,8236800.0,5353920.0,5930496.0,-3047616.0,0.0,0.0
2025-12,HQ,B008,HQ_SERVICE,INSTITUTION,5241600.0,3407040.0,3773952.0,-1939392.0,0.0,0.0
2025-12,HQ,B009,HQ_SERVICE,INSTITUTION,3744000.0,2433600.0,2695680.0,-1385280.0,0.0,0.0
